local_authority_id,year,link_length_km,link_length_miles,cars_and_taxis,all_motor_vehicles
40,2014,1335,829.53,472317229.6,606636690.3
37,2014,2523.49,1568.02,1172708234,1593125446
42,2014,1204.6,748.5,598905758.5,765620733
51,2014,991.24,615.93,651474289.3,801665652.1
45,2014,6256.79,3887.79,1382962184,1809368514
44,2014,2778.02,1726.18,428120633.7,563071431.2
29,2014,1520.37,944.71,1419912680,1768914300
28,2014,941.06,584.75,753835855.9,928749908
43,2014,420.14,261.06,325491134.3,398192275
27,2014,1154.4,717.31,849817991.2,1092328468
52,2014,1941.85,1206.61,529160293.3,696322790.8
47,2014,598.03,371.6,416043285.8,506587391.3
49,2014,538.24,334.45,267801879.8,325185088.2
32,2014,2808.26,1744.97,1430316258,1802910574
31,2014,2981.24,1852.46,1088749494,1458768277
3,2014,1865.76,1159.33,1728187422,2160318843
4,2014,1720.61,1069.14,1496349395,1923197833
9,2014,1217.74,756.67,307245083.4,391260390.1
10,2014,2517.44,1564.26,628092855.8,809412649.8
11,2014,1650.09,1025.32,570084539.8,723035307.8
12,2014,1445.03,897.9,436945766.8,560262249.5
20,2014,1282.02,796.61,822223167.3,1038578054
26,2014,1215.3,755.15,487119421.6,619743958
23,2014,2282.85,1418.5,346816859.4,469208927.9
16,2014,2628.02,1632.98,528725942.5,700271584.2
15,2014,3569.57,2218.03,945987916.9,1245485048
8,2014,1175.39,730.35,900438963.1,1088680310
17,2014,879.89,546.74,670817100.5,842423150.7
7,2014,796.49,494.92,696680251.1,854076944.5
18,2014,918.99,571.03,556800207.2,672191302.4
19,2014,1081.11,671.77,1581281317,1903089116
22,2014,1210.66,752.27,1103490504,1351414125
205,2014,1024.73,636.74,608882415.8,748715476.8
24,2014,417.37,259.34,210216407.9,260926498.5
25,2014,477.41,296.65,333210900.7,403537409.6
13,2014,1628.03,1011.61,683233462.1,882837896.9
6,2014,745.52,463.24,956259028,1198002174
14,2014,5404.73,3358.34,709578840.7,966927593.1
21,2014,348.77,216.72,207413302.7,257739343.2
132,2015,406.76,252.75,324835759.6,404091718.3
170,2015,517.68,321.67,640911997.7,776255150.2
171,2015,679.3,422.1,474851363.9,577177637.7
163,2015,867.43,539,769815726.4,949744162.2
164,2015,548.18,340.62,415452368.6,526692953.8
156,2015,582.55,361.98,533926396.2,669470180.9
74,2015,991.33,615.98,1307806062,1687006293
198,2015,549.82,341.64,392969433.1,481785449.9
193,2015,456.94,283.93,315028629.4,378998648.1
169,2015,752.12,467.35,686355520,871522043.5
89,2015,3444.83,2140.52,1666141786,2189926790
131,2015,648.42,402.91,540806095.8,687146453.6
130,2015,1417.65,880.89,776716869.1,1108688047
202,2015,801.57,498.07,682887376.6,852170857
119,2015,763.3,474.29,902718092.2,1085658893
153,2015,824.2,512.13,736761631,901283147.3
98,2015,554.6,344.61,311686874.7,422491766.1
188,2015,799.77,496.95,764300989.3,956868677.2
155,2015,3348.38,2080.59,893997319.4,1188458482
187,2015,1044.16,648.81,707024172.7,886515000.7
140,2015,873.57,542.81,752750945.8,928980079.1
115,2015,1056.74,656.63,612074187.6,762460876.9
144,2015,1152.83,716.34,1186972252,1480575078
183,2015,1162.23,722.18,1194690216,1496114120
143,2015,1554.41,965.87,1990116409,2529505329
203,2015,820.02,509.54,734829698.9,908748917.7
184,2015,524.52,325.92,354643994,435945001.4
182,2015,510.4,317.15,429857528.3,523847985.5
200,2015,527.64,327.86,437825549.6,543958268.3
181,2015,898.77,558.47,1045658113,1300504827
129,2015,948.74,589.52,938948447.1,1179673608
120,2015,463.51,288.01,446219780.1,549150018.5
127,2015,452.16,280.96,361662443.1,438366989.5
128,2015,581.69,361.45,794197428.6,1064745432
64,2015,854.14,530.74,731775476.9,915510979
180,2015,465.78,289.42,381209311.4,458411189.5
67,2015,1414.04,878.64,1525688287,1929091455
114,2015,395.28,245.62,284782418.1,344847171.1
112,2015,318.18,197.71,452568001.4,556500747.4
179,2015,693.47,430.9,974021490.2,1178762821
113,2015,747.17,464.27,886656213.6,1077518035
191,2015,1249.26,776.25,1292970603,1618354532
136,2015,622.31,386.69,711576003.5,886349414.3
82,2015,456.14,283.43,651486278.2,805432370
137,2015,580.51,360.71,572585408.1,707851318.2
199,2015,884.04,549.32,326786353.5,410326606.6
92,2015,3694.91,2295.91,2024051634,2616598002
73,2015,2852.39,1772.39,2282427298,2933826574
148,2015,2407.73,1496.09,2023723465,2537103617
116,2015,5177.86,3217.37,1496038939,1968824629
139,2015,7401.63,4599.16,2385974200,3096570455
1,2015,36.86,22.9,908045.7991,1586942.033
68,2015,4774.72,2966.87,2898545254,3676877354
186,2015,913.21,567.44,657857018.4,828232381.7
58,2015,1504.81,935.05,1544862239,2026636156
102,2015,5163.78,3208.62,1381755400,1772029309
160,2015,991.18,615.89,1119910949,1393611809
86,2015,687.74,427.34,847077037.1,1075502010
85,2015,1374.55,854.11,1483956952,1801505920
162,2015,822.91,511.33,591262482.6,737566483.1
95,2015,788.74,490.1,835453540,1091105535
90,2015,799.16,496.58,1202702248,1535511744
56,2015,992.31,616.59,1015312452,1239203341
196,2015,767.35,476.81,618889362,773828801.1
91,2015,803.99,499.58,817643787.4,995192171.7
75,2015,1158.99,720.16,1009855335,1283516725
157,2015,581.15,361.11,759573762.5,968460290
161,2015,1434.95,891.64,1249838489,1544911379
158,2015,736.24,457.48,684141814.3,878063326.1
192,2015,990.36,615.38,630479657.2,780526955.9
84,2015,1215.23,755.11,948190237.9,1163126413
194,2015,1214.72,754.79,972511850.6,1260285304
79,2015,1665.25,1034.74,1541965890,2109876138
62,2015,1219.09,757.51,1190930151,1563870894
159,2015,1978.62,1229.46,1436909293,1822724981
172,2015,972.61,604.35,922182726.7,1113687992
173,2015,798.59,496.22,702590786.5,841549886.8
166,2015,561.33,348.79,402129764.8,490071242.9
94,2015,1149.05,713.99,914587904.3,1127042215
141,2015,2542.45,1579.81,3207422871,3947478948
152,2015,883.91,549.24,1037816978,1257692619
189,2015,1026.66,637.94,907879256.1,1144851279
190,2015,895.36,556.35,1028766897,1346026431
151,2015,871.18,541.33,1241572703,1550011094
150,2015,869.91,540.54,755609802.1,981961122.5
149,2015,771.46,479.36,638426006.9,798987299.8
195,2015,1944.09,1208,1380459599,1709376771
87,2015,1162.14,722.12,773463696.6,1005752909
197,2015,1918.08,1191.84,1376980386,1791896076
63,2015,3030.3,1882.94,3385017751,4295540269
88,2015,1553.31,965.18,1447667191,1897857767
101,2015,906.79,563.45,861299073.4,1072137007
174,2015,57.15,35.51,75418908.88,106076907.4
168,2015,337.19,209.52,361779027.8,459168655.2
57,2015,757.25,470.53,946135961.1,1186645026
106,2015,546.9,339.83,558556281,702593913.9
118,2015,484.38,300.98,465689843.3,582014188
176,2015,904.21,561.85,700542240,861016747.7
145,2015,284.48,176.77,217779832.5,290633333.6
134,2015,779.29,484.23,659877437.3,816658526.1
147,2015,587.65,365.15,642877924.3,812553946.4
121,2015,644.33,400.37,896222570,1175952530
105,2015,503.59,312.92,557427571,713778229.8
122,2015,277.79,172.61,236131561.1,315365528.9
146,2015,221.01,137.33,250864093.8,335621141.3
165,2015,357.16,221.93,286341337.6,368703338.2
185,2015,473.4,294.16,415249205.3,497729399.5
201,2015,658.46,409.15,772838786.3,1032916169
66,2015,753.26,468.05,1187455969,1459199065
111,2015,497.93,309.4,816680577.8,999726679.4
96,2015,237.91,147.83,188619961.3,259867354.7
110,2015,205.35,127.6,239366605.9,323870934.1
178,2015,344.34,213.96,490347004.1,601052219.3
107,2015,376.77,234.11,357231677.7,482582211.6
104,2015,448.72,278.82,410869121.3,526074576
204,2015,376.21,233.77,312894693.1,391708891.3
167,2015,424.97,264.06,465507945.5,597142779
124,2015,532.15,330.66,636126108,791979118.7
175,2015,414.64,257.65,424493531.9,518958714.5
103,2015,392.82,244.09,353015069.2,476488051.7
177,2015,432.54,268.77,349968274.8,427818791.2
93,2015,286.2,177.84,415730460.9,561961414
125,2015,425.53,264.41,418635301.5,529983705
108,2015,431.7,268.25,391150375.9,505055211.9
109,2015,340.87,211.81,400409780.5,553347543.8
83,2015,3287.99,2043.06,3308099057,4107328769
97,2015,4768.88,2963.24,3648699732,4811056819
77,2015,8083.89,5023.1,2670043083,3604813870
61,2015,5619.3,3491.67,3907029001,5031224101
71,2015,13009.11,8083.49,4056005441,5225323827
138,2015,4321.45,2685.22,2013891435,2562430851
133,2015,3411.12,2119.57,2199041754,2766581927
123,2015,8220.6,5108.04,7166703587,9255856745
70,2015,5572.93,3462.86,3326022348,4208954795
65,2015,8909.48,5536.09,7854833680,9820367286
78,2015,4952.26,3077.19,6142817538,7768850722
80,2015,9122.7,5668.58,7223388765,9410524786
76,2015,6962.26,4326.15,5863663795,7361671321
60,2015,4581.64,2846.9,3674375770,4849176471
99,2015,8933.52,5551.03,2985524184,3993586944
154,2015,10051.14,6245.49,4055633485,5190359429
59,2015,4570.57,2840.02,4180096922,5501468825
100,2015,9267.78,5758.73,3896923742,5202917154
2,2015,4836.39,3005.19,3633455827,4727830452
142,2015,4706.73,2924.63,3809553960,4831369610
5,2015,6769.59,4206.43,3245455059,4167962866
117,2015,6316.3,3924.77,4639293970,6035613106
126,2015,7024.6,4364.88,2979065496,3939467119
135,2015,5558.88,3454.13,7242988106,9012410400
72,2015,4160.88,2585.45,4622261135,5949389005
81,2015,4219.66,2621.98,3731573640,4630939316
69,2015,4227.05,2626.57,3359774480,4311957763
50,2015,311.54,193.58,156388649.6,196422712.8
38,2015,4758.32,2956.68,872481609.4,1296634627
39,2015,1330.58,826.78,502910217.2,670527270.3
34,2015,1102.82,685.26,432183820.5,553360651.5
206,2015,511.71,317.96,387364446.4,479078752.9
53,2015,1292.72,803.26,99765624.05,137750519.8
30,2015,960.43,596.78,754817441.8,977512421
35,2015,8059.29,5007.81,1246205435,1698581649
48,2015,416.12,258.56,261280312.7,317765734
36,2015,681.92,423.73,332326655.3,419701279.2
46,2015,1784.7,1108.96,354362693.2,472070951.4
41,2015,1149.73,714.41,384925638.2,481050698.3
54,2015,1069.79,664.74,65988398.38,91224542.56
33,2015,3303.11,2052.46,575599145.2,777894669
55,2015,1043.38,648.33,101039926.4,136978773.4
40,2015,1327.11,824.63,476869039.2,617178453.6
37,2015,2522.05,1567.13,1176539720,1608000152
42,2015,1207.55,750.34,610926401.5,783655358
51,2015,995.42,618.53,649910738.2,804433674.5
45,2015,6254.65,3886.46,1410266301,1854962732
44,2015,2751.72,1709.84,436903655.1,578930632.2
29,2015,1528.85,949.98,1440914565,1803046977
28,2015,946.69,588.25,768449559,949786273.6
43,2015,419.78,260.84,327258198.9,402787901.3
27,2015,1158.34,719.76,865894015.9,1121532122
52,2015,1942.05,1206.73,528690762.2,699197247.8
47,2015,600.71,373.26,411947688,503205121.6
49,2015,539.32,335.12,267845325,325730850.5
32,2015,2803.22,1741.84,1435943254,1818896978
31,2015,2982.54,1853.26,1100646635,1489405374
3,2015,1871.67,1163,1708840017,2135370771
4,2015,1717.3,1067.08,1469802688,1891578642
9,2015,1209.42,751.5,311228932,399296081.8
10,2015,2516.73,1563.82,645874039.3,834349950.9
11,2015,1656.08,1029.04,576098685.6,733118462.6
12,2015,1437.81,893.41,438157157.3,563319553.6
20,2015,1283.71,797.66,843755744,1070458863
26,2015,1212.04,753.13,502844779.4,641029762.4
23,2015,2281.46,1417.63,354106924.6,477470735.7
16,2015,2628.05,1632.99,534969681.5,710683237.1
15,2015,3575.78,2221.89,957072806.8,1268565795
8,2015,1171.53,727.95,915436505.6,1112694118
17,2015,876.75,544.79,697368546.1,879372521.9
7,2015,798.85,496.38,707094048.9,871561073.6
18,2015,919.03,571.06,572172865.1,692163994.3
19,2015,1081.01,671.71,1612724022,1949560479
22,2015,1213.73,754.18,1130915248,1387678656
205,2015,1025.53,637.23,625645255.4,769727562.1
24,2015,419.52,260.68,223749395.1,278241116.3
25,2015,478.04,297.04,340582881,414034827
13,2015,1627.26,1011.13,690401340.9,898234598.2
6,2015,738.08,458.62,977249399.2,1233130248
14,2015,5381.8,3344.1,733880212.1,995890012.3
21,2015,348.8,216.73,213529118.5,267203416.5
132,2016,407.84,253.42,329465847.3,410153931
170,2016,514.65,319.79,634277515.8,768517745.8
171,2016,682.37,424.01,487080885,591446251.6
163,2016,869.45,540.25,780457478.7,964228068.6
164,2016,550.54,342.09,414463169.8,522649865.4
156,2016,585.05,363.53,541211351.3,681182849.8
74,2016,993.68,617.44,1386064077,1787233252
198,2016,550.22,341.89,397490156.8,487447941.4
193,2016,457.95,284.56,321438625.7,386731115
169,2016,754.77,468.99,711588652.7,904050594.9
89,2016,3474.28,2158.82,1722277100,2264909383
131,2016,651.59,404.88,558952528.1,711577752.1
130,2016,1418.21,881.23,806063148,1144717845
202,2016,809.49,502.99,709680445.7,886533703.6
119,2016,765.22,475.49,902795086.9,1085383696
153,2016,835.3,519.03,745665552.4,912313217.7
98,2016,558.15,346.82,329656898.2,443014836.3
188,2016,800.8,497.59,769513847.9,963580412.4
155,2016,3350.86,2082.13,921274411.5,1222935188
187,2016,1048.57,651.55,726243107.1,911806100.6
140,2016,875.11,543.77,752498055.7,929162412.6
115,2016,1061.46,659.56,616682948.4,772295679.4
144,2016,1153.44,716.71,1185934973,1487084127
183,2016,1168.31,725.95,1268422331,1586973644
143,2016,1556.82,967.36,2014468185,2575341257
203,2016,829.2,515.24,739518495.2,915859588.6
184,2016,526.5,327.15,355078139.8,438533233.2
182,2016,520.26,323.27,433114756.7,529384991.8
200,2016,539.87,335.46,437336070,545588064.4
181,2016,910.68,565.87,1040206142,1302020871
129,2016,955.98,594.02,969108364.9,1222313250
120,2016,465.95,289.53,457161048.5,562250058.9
127,2016,457.21,284.1,371005596.4,449855019.2
128,2016,591.6,367.6,814271612.9,1097561871
64,2016,853.74,530.49,741087974.2,932784642
180,2016,467.33,290.39,385620757.9,465154693.6
67,2016,1415.73,879.69,1537514149,1956102998
114,2016,400.37,248.78,289073568.9,350651634.3
112,2016,318.84,198.12,446317885.3,552706692.9
179,2016,692.27,430.16,985165233.6,1198593158
113,2016,753.14,467.98,897013688.3,1096478822
191,2016,1263.78,785.28,1333506698,1671031648
136,2016,625.73,388.81,719054730.5,899850238.8
82,2016,456.75,283.81,660890387.9,822175011
137,2016,580.9,360.95,577523513,715886707.8
199,2016,885.15,550.01,333181082.1,419605273.2
92,2016,3714.43,2308.04,2038057316,2629248333
73,2016,2865.97,1780.83,2305728527,2957960432
148,2016,2412.76,1499.22,2050788731,2575897813
116,2016,5185.64,3222.21,1567768549,2059407842
139,2016,7430.16,4616.89,2504338381,3249619650
1,2016,34.51,21.44,917099.8141,1562404.121
68,2016,4788.27,2975.29,2978700694,3780403913
186,2016,922.42,573.17,677651022.9,854621027.7
58,2016,1521.25,945.26,1577530674,2067612433
102,2016,5151.14,3200.77,1445728850,1846904190
160,2016,995.47,618.56,1120773464,1392591416
86,2016,689.26,428.29,867969646.1,1103996615
85,2016,1378.11,856.32,1504725479,1826592124
162,2016,823.93,511.97,599871598.2,746791876
95,2016,792.22,492.26,851928365.1,1115609102
90,2016,802.6,498.71,1205725034,1547339354
56,2016,994.51,617.96,1030745577,1258266779
196,2016,767.52,476.91,628516178.9,789357054.4
91,2016,804.02,499.59,815842213.3,993991913.7
75,2016,1160.36,721.01,1027270261,1305879059
157,2016,580.68,360.82,787208468,999654800.4
161,2016,1430.27,888.73,1276009922,1578309590
158,2016,738.91,459.14,711451507.5,911278666.6
192,2016,990.37,615.39,647732404.4,801222408
84,2016,1230.48,764.58,971626670.8,1192351915
194,2016,1216.95,756.18,990348477.3,1285262026
79,2016,1673.48,1039.85,1593466265,2185888736
62,2016,1223.84,760.46,1219653535,1605206592
159,2016,1982.64,1231.96,1485344952,1884689833
172,2016,976.11,606.53,930865973.4,1120848630
173,2016,797.51,495.55,709987192.7,851079898.9
166,2016,563.26,349.99,408592780.4,499094965.4
94,2016,1150.52,714.9,922212017.6,1136794095
141,2016,2550.69,1584.93,3210518694,3956364872
152,2016,909.96,565.42,1070025139,1295601971
189,2016,1029.03,639.41,912690479.9,1147367326
190,2016,899.08,558.66,1045136558,1368040021
151,2016,873.15,542.55,1270633215,1589511414
150,2016,872.03,541.85,762932210.1,993820843.1
149,2016,773.06,480.36,646435041.9,804953571.5
195,2016,1950.81,1212.18,1415382665,1749479649
87,2016,1159.02,720.18,794463389.3,1034547137
197,2016,1930.39,1199.49,1433650735,1863250670
63,2016,3045,1892.08,3562615597,4515935894
88,2016,1557.7,967.91,1508991162,1978441359
101,2016,907.41,563.84,868666918.3,1078461833
174,2016,55.53,34.5,71665431.43,104161056.2
168,2016,339,210.64,366935254.8,478477961.4
57,2016,760.84,472.76,928314056.9,1187236811
106,2016,559.55,347.69,571254845.4,732337820.8
118,2016,487.13,302.69,480168279.8,613447404.9
176,2016,904.98,562.33,699386244.2,881293108.2
145,2016,282.4,175.48,212924709.7,292251012.4
134,2016,777.9,483.36,664049084.7,844181921.8
147,2016,587.53,365.07,635702450.1,819145269.6
121,2016,644.26,400.32,892594962.8,1193667510
105,2016,503.17,312.66,550251466.5,721449321.5
122,2016,277.27,172.29,236425427.1,324474335.6
146,2016,220.87,137.24,253998634.2,348256887.3
165,2016,357.1,221.89,284632031.3,377701527.6
185,2016,473.85,294.44,418408392.5,514723596.1
201,2016,660.11,410.17,783829468,1072847944
66,2016,755.51,469.45,1209607136,1511680577
111,2016,499.31,310.26,819327604.7,1021848116
96,2016,237.77,147.74,188325488.2,266295604.6
110,2016,204.91,127.33,238288088.1,331256733.7
178,2016,344.36,213.98,496174757.7,621770366.9
107,2016,382.56,237.71,360968309,502886785
104,2016,456.1,283.41,418002189,553493152.3
204,2016,376.24,233.78,310939249.2,400678579.3
167,2016,426.13,264.78,468712534,614470619.1
124,2016,532.02,330.58,641918713.4,815319188.9
175,2016,414.73,257.7,423061578.1,529209932.3
103,2016,393.21,244.33,349778090.6,486762940
177,2016,431.99,268.43,353799893.8,445980471.1
93,2016,285.45,177.37,422965432.2,584418384.1
125,2016,425.88,264.63,422573295.5,546234440.1
108,2016,435.94,270.88,383739204.6,509117802.4
109,2016,339.93,211.22,392532650.3,556408651.1
83,2016,3298.65,2049.69,3427066719,4262592571
97,2016,4793.39,2978.47,3748470992,4975135506
77,2016,8085.82,5024.3,2770128724,3736802453
61,2016,5644.23,3507.16,4050401761,5233482186
71,2016,13033.43,8098.6,4251323414,5483576441
138,2016,4326.84,2688.57,2081167586,2655539123
133,2016,3412.71,2120.56,2255559725,2846396560
123,2016,8243.08,5122.01,7349250724,9522498335
70,2016,5592.34,3474.92,3363318129,4263511437
65,2016,8919.2,5542.13,8023542530,10059231772
78,2016,4992.05,3101.92,6248094953,7917940647
80,2016,9151.98,5686.78,7352948011,9635457049
76,2016,6982.88,4338.96,5918367925,7451610005
60,2016,4605.28,2861.59,3780869531,5013113035
99,2016,8945.99,5558.78,3099849658,4141708906
154,2016,10025.52,6229.57,4201110252,5378378995
59,2016,4613.04,2866.41,4249185907,5618781225
100,2016,9231.5,5736.19,4075595699,5414888730
2,2016,4850.52,3013.97,3689748896,4803229245
142,2016,4738.07,2944.1,3898773416,4966417246
5,2016,6799.45,4224.98,3375642367,4347054107
117,2016,6347.88,3944.39,4784779241,6227432863
126,2016,7044.63,4377.33,3112191430,4119217142
135,2016,5563.87,3457.23,7217711656,9009715979
72,2016,4183.26,2599.36,4722036125,6090300778
81,2016,4271.26,2654.04,3852075156,4796595769
69,2016,4245.69,2638.15,3440407915,4418799365
50,2016,312.09,193.92,158001684.1,200442679.1
38,2016,4744.01,2947.79,888019921.6,1331497360
39,2016,1332.93,828.24,497759984.8,672252298.8
34,2016,1105.98,687.22,451514312.1,580240893.3
206,2016,516.62,321.01,392843870.2,489091965.9
53,2016,1288.22,800.46,112152336.4,155569167.6
30,2016,963.02,598.39,784892866.9,1011542650
35,2016,8049.08,5001.47,1277122183,1755014652
48,2016,416.6,258.86,263408905,322558424.3
36,2016,687.8,427.38,338190890.6,431321187
46,2016,1784.96,1109.12,361840265.3,487334078.7
41,2016,1153.61,716.82,391504034.5,490329465.5
54,2016,1071.21,665.62,67110689.79,94185021.96
33,2016,3300.9,2051.08,585328641.8,799458573.7
55,2016,1043.44,648.36,102654334.9,141226878.2
40,2016,1324.98,823.3,486994803.4,632253121.9
37,2016,2519.55,1565.58,1208835992,1666348863
42,2016,1202.54,747.22,638790895.9,821293049.6
51,2016,1004.44,624.13,657031262.7,819074197
45,2016,6243.42,3879.48,1441042139,1916685507
44,2016,2747.83,1707.42,446136346.8,596828707.2
29,2016,1541.02,957.55,1453558185,1832612804
28,2016,950.72,590.75,782153328,967358421.4
43,2016,420.58,261.34,328359608.5,407023090.3
27,2016,1164.09,723.33,877822035,1136392843
52,2016,1943.84,1207.85,537493803.4,715628533.3
47,2016,602.38,374.3,413512922.7,507610219.3
49,2016,543.15,337.5,269122090.7,329682229.3
32,2016,2805.64,1743.34,1466095288,1867959438
31,2016,2974.33,1848.16,1150302728,1559420568
3,2016,1892.37,1175.86,1735355312,2176029276
4,2016,1713.67,1064.83,1483686823,1921850824
9,2016,1212.49,753.41,317065553.9,408773946
10,2016,2519.78,1565.72,660573240.2,859425323.4
11,2016,1658.25,1030.39,618728213.4,787437102.2
12,2016,1439.93,894.73,461132959.2,589962476.4
20,2016,1288.04,800.35,876894190.6,1116240731
26,2016,1211.71,752.92,532342699.2,680249822
23,2016,2278.08,1415.53,372240419.4,502052969.5
16,2016,2623.82,1630.37,555372091.3,738193062.4
15,2016,3575.61,2221.78,999487098.6,1323181113
8,2016,1171.21,727.76,936559106.1,1142937269
17,2016,885.16,550.01,698255832.6,877973736.5
7,2016,803.57,499.32,726689265.1,900637439.2
18,2016,922,572.9,587640104.8,714283547.5
19,2016,1083.42,673.21,1650635015,2005095899
22,2016,1218.03,756.85,1153042857,1422760654
205,2016,1026.24,637.68,637083196,785308711.6
24,2016,422.62,262.6,230740937.6,287018069.5
25,2016,478.11,297.08,352366323.8,430167359.3
13,2016,1631.21,1013.59,713011301.4,932305273
6,2016,743.91,462.24,998549726,1266213247
14,2016,5380.82,3343.49,762860311.4,1038907218
21,2016,351.88,218.65,219276105.1,275240377.2
132,2017,407.54,253.23,333724491.4,415050348.5
170,2017,519.24,322.64,649799480.6,795074847.5
171,2017,682.25,423.93,493315301.6,604443183.7
163,2017,876.04,544.35,782083618.1,970823432
164,2017,551.32,342.57,415421264,527406155.4
156,2017,586.75,364.59,537618024.5,675789332.8
74,2017,996.71,619.33,1398617587,1801345303
198,2017,550.67,342.17,388229228.3,475249253.6
193,2017,452.53,281.19,327208796.9,390581257.4
169,2017,758,471,752297650.9,950917850
89,2017,3477.46,2160.79,1738830455,2303363113
131,2017,650.93,404.47,565227142.2,716485073.4
130,2017,1420.55,882.69,810247248.8,1156593777
202,2017,813.24,505.32,751619495,930595583.4
119,2017,767.98,477.2,934276040.6,1111687589
153,2017,837.14,520.17,765786001.8,925397685.9
98,2017,558.99,347.34,326797511.4,443361831.3
188,2017,804.49,499.89,798303127.1,987828882.3
155,2017,3349.28,2081.15,939108579.7,1249091312
187,2017,1056.97,656.77,772007461.3,967392408.9
140,2017,876.78,544.81,750818981.8,927530724.7
115,2017,1065.18,661.87,619127604.9,772048128.6
144,2017,1155.8,718.18,1206777662,1508593562
183,2017,1173.95,729.46,1275518596,1603710059
143,2017,1569.18,975.04,2030287479,2605217304
203,2017,834.54,518.56,752526880.1,923380618.6
184,2017,528.26,328.25,360635002.4,441494499
182,2017,520.2,323.24,440151161.6,534606342.8
200,2017,539.68,335.34,447684114.2,553479294
181,2017,916.19,569.29,1062138588,1327899697
129,2017,960.62,596.9,1017163455,1293135062
120,2017,459.93,285.79,469427421.9,583479074
127,2017,460.3,286.02,387129374,471581936.3
128,2017,595.52,370.04,858037982.5,1167361488
64,2017,856.16,531.99,747128157.7,943172550.9
180,2017,466.34,289.77,391201643.3,471345147.1
67,2017,1419.47,882.02,1575088728,2005052656
114,2017,401.55,249.51,288784556.5,350848941.7
112,2017,320.26,199,443264011.9,548632075.1
179,2017,688.5,427.81,963460660,1176114290
113,2017,759.37,471.85,876813598.6,1073141025
191,2017,1274.03,791.65,1353147414,1698479991
136,2017,625.43,388.62,731691798.2,916671879
82,2017,457.05,284,667292625.3,829525946.9
137,2017,580.66,360.81,587775742.5,726298157.2
199,2017,881.62,547.81,338572208.3,425995508.7
92,2017,3723.15,2313.46,2106802033,2731773790
73,2017,2878.42,1788.57,2319863726,2982675828
148,2017,2426.29,1507.63,2042297536,2566346188
116,2017,5195.49,3228.33,1596081930,2103036331
139,2017,7442.07,4624.29,2670721714,3456120419
1,2017,34.87,21.67,930327.368,1595946.116
68,2017,4807.9,2987.49,3020069789,3835367319
186,2017,930.55,578.22,717516506.5,908703307.6
58,2017,1521.99,945.72,1618153800,2124952332
102,2017,5161.99,3207.51,1501864948,1931009342
160,2017,992.51,616.72,1149563803,1424813221
86,2017,683.68,424.82,861481679.8,1093262577
85,2017,1379.14,856.96,1562980517,1886228641
162,2017,822.36,510.99,621241584,766993800.4
95,2017,790.41,491.14,856470224.3,1116983585
90,2017,804.38,499.82,1184218403,1514201376
56,2017,990.85,615.69,1055429526,1284146326
196,2017,767.67,477.01,642165762,801857137.5
91,2017,802.66,498.75,832292935.1,1012816604
75,2017,1154.4,717.31,1042496282,1323846091
157,2017,581.64,361.41,840780723.7,1063366511
161,2017,1435.31,891.86,1346183939,1650386980
158,2017,737.6,458.32,715737749.6,917150063.3
192,2017,992.57,616.75,671325385.5,824383943.3
84,2017,1228.44,763.32,980077895.6,1198630382
194,2017,1215.87,755.51,1010126771,1316416302
79,2017,1681.86,1045.06,1624155671,2236221943
62,2017,1222.36,759.54,1239041465,1634234095
159,2017,1975.18,1227.32,1511128814,1916621528
172,2017,981.03,609.58,945517095.7,1143628864
173,2017,802.43,498.61,700778688,842742245.7
166,2017,564.49,350.76,404688643.5,494875056.6
94,2017,1155.17,717.79,920688193,1139132449
141,2017,2558.36,1589.69,3285416708,4031223978
152,2017,910.6,565.82,1089359373,1320496364
189,2017,1026.49,637.83,923432974.3,1159729600
190,2017,895.51,556.44,1087446610,1425309780
151,2017,872.26,542,1283866571,1600662120
150,2017,869.07,540.02,789980753.1,1033630538
149,2017,773.07,480.36,653745301.8,814070604.6
195,2017,1950.32,1211.87,1467889185,1808225855
87,2017,1159.35,720.39,801363012.7,1041800202
197,2017,1927.57,1197.74,1458885765,1882911349
63,2017,3049.04,1894.59,3652315231,4613415593
88,2017,1566.38,973.3,1529443922,2005572794
101,2017,909.39,565.07,906936204,1134962478
174,2017,55.23,34.32,70759085.43,103529085.9
168,2017,340.33,211.47,370392829.7,482279573.3
57,2017,762.82,473.99,966282542.6,1237439703
106,2017,560.05,348,586597843.5,751134650.6
118,2017,487.37,302.84,491149009.3,625704913.5
176,2017,906.18,563.07,715261845,899242553.2
145,2017,282.53,175.56,216795754.7,296333993.9
134,2017,778.06,483.46,681974795.5,863897845.5
147,2017,587.76,365.22,662425496.6,854347404
121,2017,640.51,397.99,905886269.9,1216657953
105,2017,502.63,312.32,574256358.2,752614366.3
122,2017,277.1,172.18,239702946.4,327238585.4
146,2017,220.81,137.2,255880394.8,350739103.4
165,2017,356.66,221.62,290729928.4,384837814.6
185,2017,474.12,294.6,432665591.3,531644693.9
201,2017,660.69,410.53,804529750.2,1104729553
66,2017,757.64,470.78,1223407146,1525414699
111,2017,499.33,310.27,825419586.5,1031180069
96,2017,237.97,147.87,191539631.2,270230798
110,2017,204.87,127.3,241695680.8,335855128.5
178,2017,344.77,214.23,504385270.1,629871926.3
107,2017,383.09,238.04,376904830.3,524971777.6
104,2017,456.96,283.94,433707507,574326142.4
204,2017,376.35,233.85,317858795.6,409024388.5
